circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0355,3526,f89d79e218a39a34,Swing & Jazz Club,Culture & Arts,Music,"We are an officially recognized club of the Waseda University School of Science and Engineering that performs jazz in small ensembles of about 3 to 6 members. Our repertoire covers a wide range of genres, centered on modern jazz but also including Latin, bossa nova, and more.
/
/We hold live performances several times a year, and any member who wishes to participate can perform. Additionally, our dedicated club room in Room B121 of the Student Union Building is equipped with an upright piano, two double basses, and a drum set. We also own several wind instruments, such as saxophones and trumpets. Many of our members are beginners; most started playing jazz or even began learning an instrument for the first time in college.We warmly welcome both experienced musicians and those with no prior musical experience. In fact, there was even a term when the club president was someone who had started playing an instrument for the first time in college.
/
/We hold jam sessions at the Student Union Building several times a month. A jam session is where members present improvise and play songs of their choice together. Non-members are welcome to participate or simply observe. Details regarding the dates, times, and locations of these sessions are posted on our blog and other platforms.","Weekdays: Student Union Building B121 (Club Room); Weekends: Student Union Building B123, etc.",None,machine_translated,not_reviewed,
C0356,3527,c271aed62f9c351d,Waseda University Ensemble Guitar,Culture & Arts,Music,"We are a club officially recognized by the School of Science and Engineering that performs classical guitar in an ensemble format. The appeal of our club lies in our wide range of repertoire, from classical pieces performed by the entire club to popular songs accompanied by percussion instruments such as drums and bass. Since most new students joining the club are beginners, beginners are very welcome. Experienced guitarists can also utilize their skills while challenging themselves with other instruments.We hold joint concerts with clubs from other universities three times a year.In December, we hold our annual concert in a rented hall as the culmination of the year’s efforts. We practice in the Student Union Building, where our club room is located. Since we use the guitars provided in the club room for practice, there’s no need to buy your own. The club room also has acoustic guitars and drums, so many members enjoy trying their hand at singing while playing or forming bands. Since we’re officially recognized by the Faculty of Science and Engineering, most of our members are from that faculty, but we also have many students from the humanities, so please feel free to join us! We’re also looking forward to welcoming students in their second year and above!!","Every Tuesday, 5th–6th periods; Saturday, 4th–5th periods / Student Union Building",None,machine_translated,not_reviewed,
C0357,3127,2cf41367bd7669fa,Chanson Research Club (Chan-Ken),Culture & Arts,Music,"The Chanson Research Club operates under the motto, “You can do whatever you want!” We are not a club that focuses solely on chanson. As times have changed, we have incorporated a variety of musical tastes, and we have grown into a club that prides itself on being the most all-encompassing at Waseda. We welcome members who play guitar, bass, vocals, drums, and keyboard, as well as wind instruments, so we have many members who previously belonged to the wind ensemble.Everyone loves practicing and working with equipment, and we take our music seriously! The genres we play range from pop, rock, and progressive metal to jazz fusion, anime songs, post-rock, math rock, Russian folk songs, and even Indian progressive rock—you can play whatever music you want! If you’ve never been able to find members who share your interests, the Chanson Research Society welcomes any kind of music!We also partner with the Chanson Research Clubs at Keio University, Japan Women’s University, and Shirayuri Women’s University, holding joint practices and live performances. With nearly 200 members across all clubs, we’re a massive music club—you’re sure to find someone who shares your interests! Come join the Chanson Research Club and fill your college life with music!!!",Every Tuesday and Saturday / Periods 3–7 / Student Union Building,None,machine_translated,not_reviewed,
C0358,3533,6e41caa90c5f5497,KONA HAWAIIANS,Culture & Arts,Music,"Hey there, are you looking for a light music club at Waseda? Hello! With so many clubs to choose from, thank you for checking us out. KONA HAWAIIANS is just your average band club. We don’t play Hawaiian music!! Here are four key points about us!
/
/
/
/First, our “fixed band system.” This means you’ll be in the same band from the moment you join until you graduate, performing at live shows about once a month!! However, you’ll quickly become friends with everyone across all bands as the circle expands beyond your own group! This is a major strength that band clubs with a “free band system” don’t have.
/
/
/
/Second, it’s so cozy it feels like home. We don’t have the kind of wild drinking parties typical of other band clubs, and we don’t pressure anyone to drink. It’s a great atmosphere where you can hang out with the people you get along with.
/
/
/
/Third, our clubroom is “fully equipped” with gear, so you can practice solo or with your band there. Saving on studio fees is a huge plus!
/
/
/
/Finally, we’re open to all genres! From fans of Japanese rock to punk to Vocaloid… we have all kinds of people. Sometimes there are even people rapping (?)
/
/
/
/By the way, we hold about four live events a year where you can play your favorite artists’ songs—using the same “open band” system as our event-based live shows! You’re welcome to join as a member of another club too. Maybe KONA is the place for you to play your instrument…?","Anytime / Student Union Building B118 (Clubroom, equipment available)",None,machine_translated,not_reviewed,
C0359,3128,db74a11b5cd98837,Music Club Starry Sky,Culture & Arts,Music,"We are a traditional club that celebrated our 50th anniversary in 2016! We hold acoustic concerts featuring singer-songwriters once or twice a week, as well as monthly band-style live performances! In recent years, our membership has grown, making us the largest club on campus!Musical skill levels range from beginners to experts. While many members love Japanese rock, we have a diverse group of people who enjoy various genres, including Western music and Vocaloid! Even those picking up an instrument for the first time or wanting to try a new one are growing rapidly through their participation and thriving both within and outside the club! Want to do singer-songwriter performances but also try playing in a band? We’re waiting for ambitious people just like you! Please feel free to come check us out!",1–2 times a week (irregular schedule) / 4:30 PM– / Student Union Building,None,machine_translated,not_reviewed,
C0360,3106,987eadefc6399bee,Guitar Society,Culture & Arts,Music,"Celebrating its 50th anniversary this year, this is Waseda University’s only classical guitar ensemble. Whether you’re a beginner or an experienced player, we practice guitar in a friendly and relaxed atmosphere. Our clubroom is located in Room E1115 of the Student Union Building, where members gather during free periods to play guitar and enjoy each other’s company. We pride ourselves on our extensive collection of sheet music, allowing us to perform not only classical pieces but also pop songs, Western music, Disney songs, and Ghibli songs.We warmly welcome Waseda students, students from other universities, and international students alike.We hold three retreats a year—the New Member Welcome Retreat, Summer Retreat, and Fall Intensive Retreat—where you can practice guitar and build friendships across grade levels! The Summer Retreat features an ensemble competition, which is always a lot of fun. We hold concerts twice a year, in June and November, renting a hall for the events. The June concert marks the first stage performance for new members, while the November regular concert serves as the culmination of the year’s efforts. Please feel free to stop by our clubroom sometime!",Every Tuesday and Friday / 4:30 PM – 7:30 PM / Student Union Building,None,machine_translated,not_reviewed,
C0361,3110,0cfb7126760ebcc3,Ensemble Ridol,Culture & Arts,Music,"Ensemble Ridol is a university-recognized club that performs in Waseda University’s only “pop orchestra” format. We operate with a unique lineup that combines a big band with violins, flutes, and clarinets. At our concerts, we perform a wide range of genres, from pop, jazz, and fusion to classical music, as well as video game and anime soundtracks.
[Key Features of Ridol]
""No Regular Membership System""... All members can participate in concerts from the very beginning. There are no auditions.
""Arrangements""... Because of our unique lineup, we create our own sheet music for the songs we want to play. Participation is voluntary—it’s not mandatory—and we hold arrangement workshops, so even beginners can give it a try!
""Beginners and Intercollegiate Students Welcome""… About 30% of our members are beginners. We’re a truly diverse group—from those who started music in college, to those picking up a new instrument, to experienced musicians who just want to keep things casual in college. With support from upperclassmen and a focus on simply enjoying music, you can practice at your own pace. Plus, many intercollegiate students from Keio University, Japan Women’s University, Tokyo Women’s University, and other schools participate!
""Plenty of Events""... In addition to three annual retreats and two concerts a year, we have plenty of other events, including private live shows just for members, watching the Waseda-Keio rivalry game, and fireworks festivals!
There’s only one requirement: a love of music. Why not enjoy a college life filled with music alongside wonderful friends?","3 times a week (Mon, Thu, Sat) / Mon & Thu 7:00 PM – 9:30 PM, Sat 5:00 PM – 8:30 PM / Music Practice Room, B1F, Student Union Building",None,machine_translated,not_reviewed,
C0362,3543,06bc8d378656d7d5,Waseda Singing Club,Culture & Arts,Music,"We are the Waseda Utaou-kai, a band club officially recognized by the School of Science and Engineering!! We cover a wide variety of genres, including rock, punk, jazz, metal, idol music, anime songs, and Vocaloid—and we’re a club where even beginners can feel free to join!In fact, many of our upperclassmen didn’t even start playing an instrument until they entered university! Our annual activities include three “concerts” held at live houses in Tokyo, three “classroom live” performances held in the Student Union building, and three training camps. We hold both large and small live performances frequently, so even beginners can easily participate at their own pace! We use a “free band” system where we rearrange band members for each performance, so you can quickly become friends with various upperclassmen in a friendly and relaxed atmosphere!Plus, even if you’re busy or involved in other clubs, you can participate at your own pace!! Utarou-kai is an intercollegiate club; almost all of the male members are from Waseda University’s School of Science and Engineering, while the female members come from Waseda University’s School of Science and Engineering, Gakushuin Women’s College, Tokyo Kasei University, Japan Women’s University, and other schools. Since we have seniors from various departments, you can rest assured that we’ve got your back if you ever struggle with your studies (lol). You can continue participating even after graduating, so you can stay active for a long time! We’re a close-knit group, so please definitely consider joining us!","Irregular schedule / Student Union Building, live music venues in Tokyo",None,machine_translated,not_reviewed,
C0363,3122,3dc914d8c19301c7,Glee Club,Culture & Arts,Vocal Music,"The Waseda University Glee Club is a men’s chorus club with a 117-year history.
/
/At our regular concerts, we get to sing in front of an audience of 2,000 people!
/
/After every practice, we all go out to eat together. Freshmen get free meals!
/
/
/
/What sets us apart from other choirs is that we have many performance opportunities beyond our regular concerts.
/
/WaseGuri has plenty of opportunities to shine, such as at the Waseda-Keio rivalry game, entrance ceremonies, and graduation ceremonies.
/
/We also go on concert tours throughout Japan and abroad, and even have the chance to appear on TV shows like the Kohaku Uta Gassen!
/
/With professional instruction from opera singers, you’re sure to improve your singing!
/
/Of course, beginners are welcome too!
/
/We actively engage in exchanges with other universities and are planning joint concerts with other choirs.
/
/Our alumni are active in all kinds of industries, and we’ve produced many announcers and singers.
/
/
/
/For those who want to lead a fulfilling life every day!
/
/For those who want to experience things you can’t do in a typical student life!
/
/And, if you love to eat a lot, you’re more than welcome!","Every Monday, Wednesday, and Friday / 5:00 PM / Student Union Building, Waseda Hoshien, etc.",None,machine_translated,not_reviewed,
C0364,3124,0dc691dc4c0448f1,混声合唱団,Culture and Arts,Vocal Music,"All the members of WMC consists of Waseda University students.

You can experience various musical activities such as singing with accompaniment of orchestra, chorus lessons by a professional conductor,and practice from the basic of chorus with voice-trainers.

Whether you are a beginner or an experienced, we welcome anyone who loves to sing!","Activity times
/
/1yearの7monthまで month, 水：5-6period、土：3、4period
/
/8month以降 火：18:50-21:00、木, 土：5-6period
/
/※Student Centerにてpractice",YouTube link unavailable,existing_english,needs_review,Prefilled from English text already present in the official description.
C0365,3123,d38afd6f7465b06b,Cole Flügel,Culture & Arts,Vocal Music,"Waseda University Call Flügel is a men’s chorus founded in 1949 by Shin Sekiya and others. The name “Flügel” means “wings” in German.
Our main activities center around four major events: the Welcome Concert in April, the Ikarashi Concert in August, the Tokyo Choral Competition in September, and our solo concert in December.We welcome three conductors, all of whom are alumni of our group, and we practice diligently every day in preparation for each performance.
At the Ibaraki Concert and our solo concert, we perform a diverse repertoire of music from throughout history and around the world, and we actively undertake commissioned premieres, opening up new possibilities for men’s choral music.
We have won numerous Gold Prizes at competitions sponsored by The Asahi Shimbun.Most recently, in 2025, we won the Gold Prize and the NHK Award at the 78th All-Japan Choral Competition.
In addition, our activities are wide-ranging, including appearances at the Tokyo Choral Festival, on NHK’s “Let’s Sing the Set Pieces,” and performances with orchestras as members of the Shinyukai Choir.
We are currently accepting new members.
We will hold a welcome concert on Thursday, April 2!
If you are interested, please contact us via social media or email.
Principal Conductor: Keiichi Shimizu
Conductors: Akira Shimizu, Yosuke Mashimo
Pianist: Hiroyuki Oda
Rehearsal Pianist: Hiroki Igawa
Voice Coach: Hiroyuki Yoshida
Email Inquiries: [email protected]
Last Updated: February 23, 2026
(Featured Photo © Atsushi Yamaguchi)","Every Monday, Wednesday, and Friday, 6:30 PM – 9:00 PM
Rehearsals are held primarily at the Student Union Building and other venues in Tokyo",None,machine_translated,not_reviewed,
C0366,3121,96807e8cbe1de6ae,Choir,Culture & Arts,Vocal Music,"＼Welcome to Sōai, where we play hard, laugh a lot, and sing our hearts out!／
/
/
/
/Sōai is Waseda’s largest and finest mixed-voice intercollegiate choir, celebrating its 71st anniversary.
/
/We enjoy our daily activities with a diverse group of 50 members.
/
/One of Sōai’s biggest features is that we hold over 20 events a year!
/
/The highlights among these are the Summer Concert in August and the Annual Concert in December!
/
/This year’s Summer Concert is scheduled to take place in Mishima City, Shizuoka Prefecture. We’ll be performing on a collaborative stage with local high school students, and the spectacle created by such a large group is truly breathtaking! It’s sure to be a wonderful summer memory.
/
/For our annual concert, we invite an external instructor to provide professional guidance during rehearsals. A fantastic performance awaits—one that can only be achieved with the friends you’ve worked hard with all year long!!
/
/
/
/About 60% of Hayai’s members started singing in a choir in college. We perform a variety of repertoire, including choral pieces and pop songs, so both beginners and experienced singers can enjoy singing together.
/
/And… the appeal of Hayai isn’t just about the singing.
/
/We host plenty of events to deepen the bonds between members, such as the Two-Voice Social, Summer Concert Retreat, and post-practice dinners!
/
/
/
/Whether you love choral singing or just want a free meal!
/
/We’re recruiting members 365 days a year! ◎ Check our official social media for the latest updates!
/
/
/
/Why not join us and experience the best of Hayo-gaku life?","Every Tuesday & Thursday / 6:55 PM – 8:35 PM / Student Union Building
/
/
/
/Every Saturday / 5:00 PM – 8:35 PM / Student Union Building",None,machine_translated,not_reviewed,
C0367,3126,5e73d5cd64e4e18e,Street Corner Symphony,Culture & Arts,Vocal Music,"Street Corner Symphony is one of Japan’s oldest a cappella groups, with a history spanning over 30 years. We have produced numerous alumni who have gone on to professional careers, including members of TRY-TONE, Smooth Ace, AJI, and The Gospellers.
/
/We perform a wide variety of genres—from J-pop to jazz, Latin, and world music—using only the human voice.
/
/Among the many music clubs at Waseda, we believe we are the only one that covers such a broad range of genres. You’re sure to find music that suits your taste.
/
/
/
/The club hosts a variety of events throughout the year.
/
/Among them, our club concert—entirely created from scratch by our members—is truly spectacular.
/
/From the performers themselves to the lighting and sound equipment that enhances their performances, stage decorations, and even the program booklets, everything is planned and managed by our members.
/
/With over 300 attendees at every show, it has become our club’s flagship event.
/
/
/
/Our members also actively participate in national competitions held throughout Japan, including in the Kanto and Kansai regions.
/
/Why not join us in singing a cappella at a level that can compete on a national stage?
/
/All of us in the club are looking forward to meeting you!","Anytime / Student Union Building B1, 1st, 9th, 10th, and 11th floors",None,machine_translated,not_reviewed,
C0368,3129,6354c0103a7c9541,Choco Crunch,Culture & Arts,Vocal Music,"We are the a cappella club Choco Crunch!/
//
/Choco Crunch is an intercollegiate club founded in 2000, with members from various universities. We also have many members from science and engineering fields and students in their second year or higher, so you can interact with a diverse group of people. Many members join with no prior musical experience, and the appeal is that anyone can enjoy it. /
//
/Our motto is “Let’s have fun and improve together”!/
//
/In addition to general rehearsals held about twice a month, we also hold activities for each a cappella band. In these band activities, we perform a wide variety of songs across all genres. Members can enjoy a cappella in ways that suit their individual goals, whether it’s aiming to perform at our biannual club concerts, enjoying internal performances, or competing in external competitions. Choco Crunch bands have a track record of success, including winning division championships at national competitions./
//
/We also have a rich lineup of non-a cappella events, including two annual training camps, Halloween and Christmas parties, field trips, and bowling outings. Through these events, you’re sure to make friends with everyone, regardless of year, class, age, or gender!",First Tuesday of the month / Periods 5 & 6 / Student Union Building; Third Saturday of the month / Period 2 / Student Union Building,None,machine_translated,not_reviewed,
C0369,3315,1484961f3f99efdd,"Whistling Club ""Koto Lip""",Culture & Arts,Vocal Music,"We are the Whistling Club ""Koto Lip,"" a group that focuses primarily on ensemble performances! We meet twice a week at the Student Union Building on the Toyama Campus to practice whistling and enjoy chatting, creating a warm and welcoming atmosphere. Even if you have no musical experience or aren’t very good at whistling, if you’re looking for a place to belong, please come check us out! We welcome not only students from other universities but also international students depending on the year, so you can make friends with a diverse group of whistle enthusiasts! ♪ No qualifications are required to join, and there are no membership fees—we only collect a small fee each time we perform on stage, so even those on a tight budget can join with peace of mind!We’re expanding our activities beyond Waseda Festival to include local festivals like the Waseda Earth Thanksgiving Festival, concerts where whistlers from all over Japan gather, and, in recent years, even competing in world championships.Until recently, Waseda was the only university with a student whistle club, but in the past year or two, whistle clubs have sprung up all over the country, and we’ve started interacting with them! Of course, we don’t just whistle—we also hang out and have fun together, and when it comes to a welcoming atmosphere, we’re second to none. Please feel free to contact us and come check us out!",Every Monday and Thursday / 5:00 PM – 8:30 PM / Student Union Building,None,machine_translated,not_reviewed,
C0370,3734,786abe1935603ce7,早稲田大学女声合唱団,Culture and Arts,Vocal Music,"We are Waseda-Daigaku-Josei-Gassyodan (a.k.a “Wasejo”)! We are regularly getting coached from a conductor and a vocal coach. Having dinner after practice is one of the best part of our activities! Moreover, mobility is our strength. There are many events throughout the year, such as our own concert, a joint concert with other universities, an open-air concert, contests, training camps, and a year-end party (“Bonenkai”). Everyone who wants to sing in a female chorus is welcome: from any universities, in any grades, and any genders!","Every Monday日, Thursday日/18:55~21:10/on Waseda campus",None,existing_english,needs_review,Prefilled from English text already present in the official description.
C0371,3556,2e207a4c75f4580c,早稲田大学混声合唱団　所沢支部,Culture and Arts,Vocal Music,"We are the Tokorozawa branch of Waseda University Mixed Chorus. In Tokorozawa, we also have a clubroom where you can practice singing anytime. We welcome international students. We are looking forward to singing together!

We are the Tokorozawa branch of Waseda Mixed Chorus(WMC)♪ All the members of WMC consists of Waseda University students, and many of us are studying at Tokorozawa campus. We usually practice at Toyama campus, but we have a clubroom in Tokorozawa where you can practice singing anytime.

You can have various valuable experiences such as singing with an orchestra, chorus lessons by a professional conductor, and practicing one-on-one with voice-trainers.

You can go to training camps, talk with your friends in the clubroom, go out to eat after practice, hang out with club members on holidays... Each member of the group is enjoying their college life in our club!

Whether you are a beginner or an experienced, we welcome anyone who loves to sing!",Activity times 1yearの7monthまで month、水：5-6period 土：3、4period 8month以降 火：18:00-21:00 木、土：5-6period,YouTube link unavailable,existing_english,needs_review,Prefilled from English text already present in the official description.
C0372,3090,f16a23d4e4f4aa63,Photography Club,Culture & Arts,Fine Arts,"The Photography Club’s main activities consist of eight annual photo exhibitions and workshops (club activities) held on weekdays from April to July and October to December, typically starting at 7:00 PM (taking into account the end of the fifth period).During these group activities, we conduct sessions ranging from instruction on how to use cameras, computers, and printers to darkroom workshops. We also organize photo shoots and spend time in the clubroom thoroughly reading photography books—activities designed so that everyone, from beginners to experienced members, can enjoy themselves and improve their skills. Some of these activities are unique to the Photography Club, made possible precisely because we have the necessary equipment and knowledgeable members. Additionally, we hold training camps twice a year in spring and summer to foster camaraderie within the club.Furthermore, the Photography Club interacts with photography clubs from other universities, such as at the Waseda-Keio Exhibition and the Six Universities Photography Exhibition, making it an attractive club for those who want to be exposed to diverse perspectives. At these exhibitions, we create, display, and critique photographic works based on the skills honed during our group activities. The clubroom is fully equipped with various supplies, including a display for retouching, Mac computers, a color printer capable of printing up to A3+ size, and film scanners.You also have unlimited access to the black-and-white darkroom. Participation in all activities is completely voluntary; you can just drop by whenever you feel like it. We warmly welcome everyone from beginners who haven’t bought a camera yet but love taking and viewing photos on their smartphones, to experienced photographers who already own a camera or were in a photography club in high school. Since we’re an intercollegiate club, we’re not limited to current students—anyone interested in “photography” is welcome!","April–July, October–December / (Weekdays) 7:00 PM– Student Union Building, etc. / (Weekends) Photo shoots",None,machine_translated,not_reviewed,
C0373,3092,be8955949d905288,Art Research and Creation Society,Culture & Arts,Fine Arts,"The Art Research and Creation Society (commonly known as ""Biken"") is an officially recognized club at Waseda University, and as the name suggests, it is an art-focused club! In addition to individual projects for our regularly held exhibitions, we undertake all kinds of projects under the banner of ""art,"" including designing the interiors and exteriors of retail stores, participating in Design Festa, and live painting at the Waseda Festival!From oil and watercolor painting to CG illustrations, paper cutouts, and collages—two-dimensional works—as well as clay modeling, knitting, and other three-dimensional pieces, and even video art at times. Members create works however they please!! It’s an open-participation club with a generally laid-back atmosphere. Members engage in creative activities at their own pace.We’re a group of people interested in art and creativity—whether you “enjoy making things,” “want to create with art supplies you’ve never used before,” or “simply want to enjoy the creative process”!",Every Monday and Thursday / Around 3:00 PM – 7:30 PM / Student Union Building (W402),None,machine_translated,not_reviewed,
C0374,3082,bf1fd94e5adacb16,Textile Research Club,Culture & Arts,Fine Arts,"The Waseda University Textile Research Society is a fashion club centered around Waseda University, founded in 1949. Guided by the philosophy of “What kind of ideas can students from a comprehensive university convey and influence through fashion?”, the society organizes fashion shows and installations. Currently, there are approximately 80 members, and many alumni have gone on to become designers.",Every Wednesday / Student Union Building,None,machine_translated,not_reviewed,
C0375,3091,e70f022746d42753,Waseda University Calligraphy Club,Culture & Arts,Fine Arts,"The Waseda University Calligraphy Club is the only officially recognized calligraphy club at Waseda University, boasting a tradition of over 60 years. Our main activities consist of practice sessions held every Wednesday and Saturday at the Student Union Building in preparation for the Spring Exhibition in May and the Inashoten Exhibition in winter, which is the largest student exhibition on campus.In addition, we offer a rich variety of “other activities” (shodo), including a camp during orientation week, a summer training camp lasting just under a week, and a ski camp where calligraphy is not practiced at all. We are also a member of the Tokyo Student Calligraphy Federation, an organization comprising calligraphy clubs from nine universities in Tokyo (Atomi Gakuen Women’s, Keio, Kokugakuin, Tokyo Women’s, Japan Women’s, Hosei, Meiji, Rikkyo, and Waseda), and we engage in exchanges with students from other universities.Furthermore, we maintain strong ties with our alumni. We visit exhibitions organized by them and invite them to our practice sessions to provide guidance, which greatly contributes to improving our calligraphy skills. Members can generally participate in activities according to their own schedules—such as classes or part-time jobs—and are free to come and go as they please during practice hours, so it is not uncommon for members to belong to multiple clubs. The club has a very relaxed atmosphere.",Every Wednesday and Saturday / 1:00 PM – 6:00 PM / Student Union Building W402,None,machine_translated,not_reviewed,
C0376,3531,23b6ad732a2dd100,Waseda University Ricochet Photography Club,Culture & Arts,Fine Arts,"Our activities center around holding 4–5 photo exhibitions per year and two annual retreats in the spring and summer. In addition, once or twice a month, we all go out together to various photo spots to take pictures. On regular days, members who have time drop by the clubroom to chat, play games, print photos, and engage in other casual activities. There’s also a darkroom in front of the clubroom, where some niche members develop photos taken with film cameras…?For our photo exhibitions, we hold two or three of them at cafes around Waseda University. The rest are held in rooms on campus. We also occasionally receive requests to provide photography support for various university events. Members participate at their own pace on a daily basis, and through events like photo exhibitions and regular photo shoots, we help each other improve our photography skills.Finally, since our club name is “Riko-sha,” we often hear people say, “I thought only students from the School of Science and Engineering could join,” but that is absolutely not the case. Compared to other photography clubs, we simply have a slightly higher proportion of students from the School of Science and Engineering; there is no overall bias regarding university or faculty among our members. We warmly welcome beginners! Many of our members started photography in college! If you have even the slightest interest in photography, please feel free to contact us!",Irregular weekends / Student Union Building Room E217 & various photo spots,Club website closed,machine_translated,not_reviewed,
C0377,3094,0dfd70bf255a956d,Antique Art Research Society,Culture & Arts,Fine Arts,"The Waseda University Ancient Art Research Society is an art club with a 60-year tradition. Our main activity is visiting art museums in Tokyo once a month. Although our name includes “Ancient Art,” the exhibitions we visit are mostly not what is typically considered “ancient art,” such as Impressionist works. Please check our club blog for details. After museum visits, we hold a dinner gathering (optional) to foster interaction among members.What sets the Ancient Art Research Society apart from other art clubs is that we specialize exclusively in art appreciation. We warmly welcome everyone, whether you can’t draw or aren’t familiar with art. Since we focus solely on visits, we allocate our budget efficiently. By joining, you’ll be able to visit museums at a great value. In other words! We confidently recommend this club to anyone with even a passing interest in art. While our monthly visits form the core of our activities, we also respond to requests like, “Since we’re all here with similar interests, I want to socialize more!”We’re a flexible group that can quickly organize events like picnics in Shinjuku Gyoen or trips to fireworks festivals. We also have a club room where members can gather to get to know each other better. With many students from other universities in our group, the atmosphere is laid-back and relaxed. It’s hard to put this vibe into words, so we encourage you to join us for a trial visit—including a museum tour—to get a better sense of who we are. We’re always accepting trial visits, so please feel free to contact us anytime.",Once a month (usually on Sundays) at art museums in Tokyo. The club room is available for use at any time.,None,machine_translated,not_reviewed,
C0378,3098,a7122ab2bcce6a73,Ceramics Club: Inaho Kiln,Culture & Arts,Fine Arts,"The Inaho Kiln Pottery Club is the only pottery club at Waseda University, where members can create their own works from scratch. We perform every step of the pottery process in our clubroom: shaping clay using electric and foot-powered pottery wheels, applying glazes we mix ourselves, and firing the pieces in a kiln.Although kerosene kilns are more difficult to handle than electric kilns, they allow for a variety of firing methods and tend to produce works with unique character. Students join for various reasons—such as “I love making things,” “I want to create tableware for my own use,” or “I want to try something different from others at university”—and many members are beginners when they join. Under the philosophy of learning basic techniques from seniors while allowing each individual to create whatever they wish, members engage in their activities freely every day.The range of works members aim to create is extremely broad, spanning from traditional tea ceremony ware to everyday tableware and art objects. Three times a year, the club holds exhibitions both on and off campus to showcase their work. During the Waseda Festival, they host a “Pottery Market” to sell the ceramics made by club members. Additionally, in September, they hold a summer training camp at a facility in Mashiko City, Tochigi Prefecture, a renowned pottery-producing region.In addition to exhibitions and retreats, the club occasionally visits galleries and museums to view and study historical masterpieces and works by leading artists. In an ideal setting just a few minutes’ walk from campus, members use their free periods, after-school hours, and holidays to leisurely devote themselves to pottery making.","Monday–Sunday / 8:00 AM–10:00 PM / Building 29-3, Waseda Campus",None,machine_translated,not_reviewed,
C0379,3096,250c11c2ded4e7fd,Painting Club,Culture & Arts,Fine Arts,"During our weekly group sessions—held every Tuesday from 1:00 PM to 8:00 PM and every Friday from 1:00 PM to 8:00 PM—members freely engage in various activities, ranging from creating art using a variety of media such as plaster casting, oil painting, watercolor, and digital art, to casual conversation and working on lecture assignments. After the sessions, we often have dinner together, hold small get-togethers over drinks, or just relax in the club room. /
///
///
///
//We also have plenty of opportunities to showcase our work. We hold exhibitions about once a month, organizing solo shows or participating in joint exhibitions with other universities. This year, we held an exhibition at a university-run gallery and also collaborated on numerous projects and exhibitions with other Waseda University clubs and art clubs from other universities. On days off and during long breaks, we go on museum tours, attend events, and hold retreats to strengthen the bonds among members./
///
//We highly recommend this club to anyone looking for a well-balanced group that enriches both your artistic and campus life!","Every Tuesday 1:00 PM – 8:00 PM, Every Friday 1:00 PM – 6:00 PM / Student Union Building W402",None,machine_translated,not_reviewed,
C0380,3355,079cbfe56d0dff5a,Sharedan Charade,Culture & Arts,Fine Arts,"Our activities center around four annual photography exhibitions: the “June Exhibition” in June, the “Newcomers Exhibition” in October, the “Waseda Festival Exhibition” in November, and the “Graduation Project Exhibition” in February. Members work on their own or collaborate to take photographs and provide critiques, dedicating themselves to creating their works.While most exhibitions are held on campus, the February Graduation Project Exhibition is held at an external gallery. In addition, we hold workshops to learn about photography, as well as many other events such as visiting photo exhibitions together and having barbecues. We hold two retreats—one during summer break and one during winter break—and members choose the destinations they wish to visit. Furthermore, since our clubroom is located inside the Student Union Building, members often drop by during free periods to engage in casual conversation.",Irregular days/As needed/Student Union Building E224,None,machine_translated,not_reviewed,
C0381,3571,1cd1f5af36beeaf2,Zuru Zuru Rakuda,Culture & Arts,Fine Arts,"We are a comprehensive arts and video production club officially recognized by the Faculty of Human Sciences. Founded in 2000, we engage in a wide range of creative activities as part of our comprehensive arts practice, including video production, illustration, music composition, and game development. Our members are primarily students from the Faculty of Human Sciences, and we typically hold our activities on the Tokorozawa Campus. Our current main activities include the irregular publication of collaborative zines, CDs, and cassettes, as well as ""Movie-Sons""—events where we write scripts, shoot footage, and edit videos all within a 24-hour period.We distribute our zines, CDs, and other publications at events such as Wase-ket, Sun-Cri, and Comiket. The club members get along very well, and it has a very welcoming, family-like atmosphere. Many members are knowledgeable about anime, manga, and games. As a sister club to ""lomotion,"" a toy camera club, we hold several joint events, such as hot spring retreats.",Every day,None,machine_translated,not_reviewed,
C0382,3575,d494f12ff51e7a8d,Creative Circle GIFT,Culture & Arts,Fine Arts,"GIFT is a creative club that engages in creative activities covering virtually anything that can be expressed in print media, including novels, illustrations, poetry, manga, photography, and reviews.
/
/
/
/Twice a year, we publish our club magazine, *Sky Walk*. We also collaborate on themed projects proposed by members to create special ""project books,"" and organize club-wide special events.We distribute and sell these publications at events such as the Tokorozawa Festival, Waseda Festival, and others. We also participate in events like Comiket and Suncre.
/
/
/
/In addition, we organize various social events, including retreats, Christmas parties, baking parties, and dinner gatherings.
/
/
/
/Beginners who have never tried creative activities before are also very welcome! Why not join us and create whatever you like, whenever you like?",Irregular schedule / Tokorozawa Campus,None,machine_translated,not_reviewed,
