circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0367,3126,5e73d5cd64e4e18e,街角交響曲,文化與藝術,聲樂,"我們是街角交響樂團（Street Corner Symphony），是日本歷史最悠久的無伴奏合唱團之一，擁有超過30年的歷史。我們培養了眾多已在專業領域嶄露頭角的畢業生，包括TRY-TONE、Smooth Ace、AJI和The Gospellers等。

///我們用純人聲演繹各種音樂風格，從J-pop到爵士、拉丁和民謠，無所不包。

///在早稻田大學眾多的音樂團體中，我們相信我們能夠駕馭如此多元化的音樂風格，是獨一無二的；您一定能在這裡找到自己喜歡的音樂。


/
/
/
/本團全年舉辦各種活動。

///其中，我們完全由成員自主策劃的現場演出尤為精彩絕倫。

///從表演者到燈光音響設備、舞台佈景，甚至宣傳冊，所有的一切都由我們的成員親自策劃和管理。 ///這是本團的重要活動，每次都能吸引超過300名觀眾。

我們俱樂部的成員也會參加日本各地舉辦的全國性比賽，包括關東和關西地區的比賽。

您是否想加入我們，以高水準的無伴奏合唱團參加全國比賽？

期待您的加入！",隨時可用 / 學生會大樓 B1、1、9、10、11 層,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0368,3129,6354c0103a7c9541,巧克力脆片,文化與藝術,聲樂,"我們是無伴奏合唱團Choco Crunch！ /

//
/Choco Crunch成立於2000年，是一個跨大學的合唱團，成員來自各大學。我們有很多理工科專業的學生，也有很多大二及以上年級的學生加入，所以你可以接觸到各種各樣的人。即使無音樂基礎，也有很多人可以加入，這是一個任何人都能樂在其中的合唱團。 /

//
/我們的座右銘是「一起快樂，一起進步！」/

//
/除了每月約兩次的團體排練外，我們每個無伴奏合唱團都有自己的活動。在合唱團活動中，你可以演奏各種風格的歌曲，可以根據自己的目標享受無伴奏合唱的樂趣，例如爭取參加合唱團每年兩次的現場演出、享受合唱團內部的表演，或者參加外部比賽。 Choco Crunch的合唱團甚至在全國比賽中獲得分區冠軍。 /

//
/除了無伴奏合唱之外，我們還有各種各樣的活動，例如每年兩次的訓練營、萬聖節派對、聖誕派對、郊遊、保齡球等等。透過這些活動，你一定能結交到所有人的朋友，無論年級、年齡或性別！",每月第一個星期二/第五節和第六節課/學生會大樓，每月第三個星期六/第二節課/學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0369,3315,1484961f3f99efdd,口哨圈 Kotorip,文化與藝術,聲樂,我們是口哨社“Lip”，以合奏為主的口哨社團！我們每週在富山校區的學生會大樓聚會兩次，練習口哨、聊天，營造出友善溫馨的氣氛。即使你無音樂基礎，或是口哨吹得不太好，只要你想找個地方融入其中，都歡迎來加入我們！社團裡有來自其他大學的學生，也有國際學生（視年份而定），所以你可以結識一群來自不同背景的口哨愛好者♪ 加入社團無資格要求，也沒有會費；我們只在每次演出時收取費用，所以非常適合預算有限的朋友！我們參加早稻田音樂節、早稻田地球感恩節等地方性節慶、全國口哨愛好者齊聚的音樂會，近年來，我們甚至還參加了世界錦標賽。此前，早稻田大學只有學生口哨社團，但近一兩年，全國各地都湧現出了口哨社團，我們也開始與其他社團進行交流！當然，我們不只是吹口哨；我們還會組織輕鬆的聚會，讓大家一起演奏，我們舒適的氛圍絕對一流。歡迎隨時聯絡我們，也歡迎您來參觀！,每週一、四下午 5:00 至晚上 8:30，學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0370,3734,786abe1935603ce7,早稻田大學女子合唱團,文化與藝術,聲樂,"我們是早稻田大學女子合唱團，簡稱早稻城！

/
/
/
/ 當然，您可以接受指揮和聲樂老師的專業指導！但練習的樂趣也是早稻城的魅力之一！

/
/
/
/ 我們全年都會舉辦各種活動，例如獨奏音樂會、與其他大學的聯合演出、參加合唱節和比賽以及集訓。

/
/
/
/ 我們歡迎所有想加入女子合唱團的人，不論來自哪所大學、哪個年級、哪個性別！來吧，何不成為歷史的見證者？

/
/
/
/ 歌唱是我們的力量。

/
/ 早稻田女子合唱團，讓我們一起唱歌吧！

/
/
/
/
/",每週一、四 / 18:55-21:10 / 早稻田大學,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0371,3556,2e207a4c75f4580c,早稻田大學混聲合唱團所澤支部,文化與藝術,聲樂,"這裡是早稻田大學混聲合唱團所澤分部！我們在所澤也有自己的社團活動室。我們的活動主要在富山校區的學生會大樓舉行，混聲合唱團和所澤分會都會參與。

/
/
/
/ 您可以獲得各種寶貴的經驗，例如與樂團合作演出、接受專業指揮的指導以及與聲樂老師進行一對一練習。

/
/
/
/ 我們會參加集訓，在社團活動室與朋友們聊天，練習後一起外出用餐，週末與同學們聚會……每位成員都能在早稻田大學混聲合唱團享受精彩的大學生活！

/
/
/
/ 只要熱愛歌唱，無論您是初學者還是有比賽經驗，都歡迎加入！

/
/

/

/

/

/

/

/

/

/",第一學年7月之前的活動安排：週一和週三：第五節和第六節課；週六：第三和第四節課。 8月起：週二：下午6點至晚上9點；週四和週六：第五節和第六節課。,YouTube連結已失效,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0372,3090,f16a23d4e4f4aa63,攝影俱樂部,文化與藝術,美術,攝影社的活動主要圍繞著每年舉辦的八場攝影展以及工作坊（團體活動）。工作坊於每年四月至七月以及十月至十二月的平日舉行，通常於晚上七點開始（以第五節課結束為準）。這些團體活動包括學習如何使用相機、電腦和印表機，暗房訓練，拍攝照片，以及在社團活動室悠閒地閱讀攝影書籍，確保從初學者到經驗豐富的攝影師都能樂在其中，並提升攝影技巧。部分團體活動是攝影社獨有的，這得益於我們擁有自己的器材和經驗豐富的指導老師。此外，我們也透過每年春夏兩季舉辦的兩次露營活動來增進社員之間的友誼。攝影社也積極參與早稻田-慶應大學攝影展和六校攝影展等活動，為社員提供接觸多元視角的機會，使其成為一個充滿學習樂趣的場所。在攝影展上，我們會運用在團體活動中磨練出的技能，創作、展示並點評攝影作品。俱樂部活動室設施齊全，包括修圖顯示器、Mac電腦、可列印A3+尺寸彩色照片的印表機以及底片掃描器。黑白暗房也可供無限次使用。所有活動均為自願參加，您可以隨時加入。我們歡迎所有人，無論您是喜歡用智慧型手機拍照但尚未購買相機的攝影新手，還是已經擁有相機或高中時就參加過攝影社團的資深攝影師！作為一個跨校社團，我們歡迎所有對攝影有興趣的人士，而不僅僅是本校學生！,四月至七月及十月至十二月 / （平日）晚上7點起在學生會大樓及其他地點 / （週末）拍照,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0373,3092,be8955949d905288,藝術研究與創作小組,文化與藝術,美術,藝術研究創作社（簡稱「Biken」）是早稻田大學官方認可的社團，顧名思義，這是一個以藝術為主題的社團！我們以「藝術」為名開展各種項目，從定期舉辦的個人展覽，到為綜合商店進行室內外設計，再到參加設計節，以及在早稻田節上進行現場繪畫！我們創作的作品種類繁多，涵蓋油畫、水彩畫、CG插畫、剪紙、拼貼等平面作品，以及陶藝、編織，甚至還有影像作品。會員可以自由創作！這是一個氛圍輕鬆自在、不需參與的社團。會員可以按照自己的步調進行創作。無論您是“喜歡創作”、“想嘗試使用從未用過的藝術材料進行創作”，還是“只是想享受創作的樂趣”，這裡都是一個對藝術和創作感興趣的人們的聚集地！,每週一及週四 / 約下午 3:00 至 7:30 / 學生會大樓 (W402),無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0374,3082,bf1fd94e5adacb16,紡織研究協會,文化與藝術,美術,早稻田大學紡織研究會是一個以早稻田大學為中心的時尚社團，成立於1949年。其宗旨是「大學生在時尚領域能夠表達怎樣的理念和影響？」該社團組織時裝秀和裝置藝術展。目前，社團擁有約80名成員，許多校友已成為設計師。,每週三/學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0375,3091,e70f022746d42753,早稻田大學書法社,文化與藝術,美術,早稻田大學書法社是早稻田大學唯一官方認可的書法社團，擁有超過60年的歷史。其主要活動包括每週三和週六在學生會大樓舉行的練習，為五月的春季書法展和冬季舉辦的規模最大的學生書法展——稻莊展做準備。此外，社團還提供其他豐富多彩的活動，例如新生入學期間的訓練營、為期近一周的夏令營以及不涉及書法練習的滑雪營。同時，早稻田大學書法社也是東京學生書法聯盟的成員。該聯盟由東京九所大學（原子學園女子大學、慶應義塾大學、國學院大學、東京女子大學、日本女子大學、法政大學、明治大學、立教大學和早稻田大學）的書法社團組成，旨在促進與其他大學的交流。俱樂部與校友保持緊密的聯繫，會員可以參加校友舉辦的展覽，並在練習課上接受指導，從而提升書法技藝。會員可以根據自身時間安排參與活動，包括上課和兼職工作，並且在活動時間內可以自由進出，方便會員同時參與其他俱樂部的活動。這是一個氛圍輕鬆自在的俱樂部。,每週三和週六 / 13:00 - 18:00 / 學生會大樓 W402,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0376,3531,23b6ad732a2dd100,早稻田大學理科沙攝影俱樂部,文化與藝術,美術,我們的活動主要包括每年四到五次攝影展，以及春夏兩季的兩次訓練營。此外，我們每月還會舉辦一到兩次外出拍攝。通常情況下，有空的成員會來社團活動室聊天、玩遊戲、沖印照片，做任何他們喜歡的事。社團活動室前面還有一個暗房，一些有特殊興趣的成員會在那裡沖洗底片相機拍攝的照片…為了舉辦攝影展，我們每年會在早稻田大學附近租用兩到三次咖啡館。其餘時間，我們會租用校園內的房間。我們有時也會接到大學各種活動的攝影合作邀約。我們每天都按照自己的步調工作，並透過攝影展和定期拍攝等活動來提升彼此的攝影技巧。最後，因為我們社團的名字是“理工社”，所以經常有人說“我以為只有理工學院的學生才能加入”，但事實並非如此。與其他攝影社團相比，我們社團中來自理工學院的學生略多一些，但我們的成員在大學或系所方面並無明顯傾向。即使您之前無攝影經驗，我們也熱烈歡迎！我們很多成員都是在大學期間開始接觸攝影的！如果您對攝影哪怕只有一點點興趣，都請聯絡我們！,不定期週六和週日 / 學生會大樓俱樂部活動室 E217 - 拍照點,Circle 網站已關閉,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0377,3094,0dfd70bf255a956d,古董藝術研究小組,文化與藝術,美術,早稻田大學古代藝術研究會是一個擁有60年悠久歷史的藝術社團。我們的主要活動是每月一次參觀東京的美術館。雖然社團名稱包含“古代藝術”，但我們參觀的展覽大多是印象派作品以及其他不屬於“古代藝術”範疇的作品。更多詳情請查看我們的社團部落格。參觀完美美術館後，我們會舉辦晚宴（自願參加），以促進成員之間的交流。古代藝術研究會與其他藝術社團的不同之處在於，它是一個專注於藝術鑑賞的社團。即使您不會畫畫或對藝術了解不多，我們也十分歡迎您的加入。由於我們專注於參觀活動，因此我們的預算也集中用於此。加入我們，您可以享受博物館參觀的優惠價格。總之！我們是一個值得向所有對藝術略感興趣的人推薦的社團。雖然我們的核心活動是每月一次的參觀，但我們也歡迎那些希望「因為我們是一群志同道合的人，所以想多交流！」的人加入。我們是一個靈活的社團，能夠迅速將想法付諸行動，例如組織到新宿禦苑野餐或觀看煙火表演。我們也設有社團活動室，方便您與其他成員加深交流。我們的社團成員來自各大學，氣氛輕鬆自在。這種氛圍難以用語言形容，因此我們鼓勵您親身體驗我們的活動，例如參觀美術館，以便更了解我們社團。歡迎隨時前來體驗。如有任何疑問，請隨時與我們聯繫。,每月一次（通常在星期日），地點在東京的一家美術館。俱樂部活動室隨時可用。,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0378,3098,a7122ab2bcce6a73,陶瓷社：稻穗窯,文化與藝術,美術,稻穗窯陶藝社是早稻田大學唯一允許會員從零開始創作陶藝作品的社團。他們在社團活動室完成陶藝製作的各個環節，從使用電動和腳踏式拉坯機塑形，到塗抹自製釉料，再到窯爐燒製。雖然煤油窯比電窯操作更困難，但他們使用煤油窯，這使得燒製方法更加多樣化，作品也更有趣。學生加入社團的理由各不相同，例如“我喜歡動手做東西”、“我想製作自己的餐具”或“我想在大學裡嘗試一些不同的東西”，但大多數成員加入時都是陶藝新手。在向學長學姐學習基本技巧的同時，成員們可以自由地進行自己的創作。成員們的創作範圍極為廣泛，從傳統的茶道用具到日常餐具和雕塑，應有盡有。社團每年在校內外舉辦三次展覽，展示他們的作品。在早稻田文化節上，他們會舉辦“陶藝市集”，販售成員製作的陶器。每年九月，他們也會前往以陶藝聞名的栃木縣益子市，在當地的設施舉辦夏季陶藝訓練營。除了展覽和訓練營之外，他們還會定期參觀美術館和博物館，欣賞和學習古代名家的作品以及頂尖藝術家的作品。社團成員們在距離校園僅幾步之遙的理想環境中，利用課餘時間、放學後和週末，悠閒地投入陶藝創作。,週一至週日 / 上午 8:00 至 晚上 10:00 / 早稻田大學校園 29-3 號大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0379,3096,250c11c2ded4e7fd,繪畫協會,文化與藝術,美術,"我們的社團活動每週二和週五下午1點至晚上8點舉行，成員們可以自由參與各種活動，包括使用石膏像、油畫、水彩和數位藝術等各種材料進行藝術創作，以及聊天和完成課堂作業。活動結束後，我們經常一起吃晚餐、進行小型聚會，或只是在社團活動室放鬆。

我們也有很多機會展示自己的作品。我們每月大約舉辦一次展覽，既會策劃自己的展覽，也會與其他大學聯合舉辦展覽。今年，我們在大學營運的畫廊舉辦了展覽，也與早稻田大學的其他社團以及其他大學的藝術社團進行了許多合作計畫和展覽。在休息日和長假期間，我們會透過參觀博物館、參加活動和進行藝術靜修來加深彼此的友誼。 ////

//強烈推薦這個社團給那些希望加入一個能夠平衡發展、豐富藝術生活和校園生活的社團的人！",每週二 13:00-20:00，每週五 13:00-18:00 / 學生會大樓 W402,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0380,3355,079cbfe56d0dff5a,夏拉德攝影集團,文化與藝術,美術,俱樂部的活動圍繞著每年四次攝影展：六月的「六月展」、十月的「新人展」、十一月的「早稻田節展」以及二月的「畢業展」。成員們既可以獨立創作，有時也會合作，拍照並互相點評作品。雖然大多數展覽都在校內舉辦，但二月的畢業展會在校外畫廊舉行。此外，俱樂部還會舉辦攝影工作坊，以及其他各種活動，例如成員們一起參觀展覽和燒烤聚會。俱樂部每年還會舉辦兩次訓練營，分別在暑假和寒假期間，成員可以自行選擇目的地。俱樂部在學生會大樓內也設有一個活動室，成員們經常在空閒時間來這裡聊天交流。,每週不固定日期 / 任何時間 / 學生會大樓 E224,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0381,3571,1cd1f5af36beeaf2,遲緩的駱駝,文化與藝術,美術,我們是經人文科學學院正式認可的綜合藝術、電影和溫泉社團。社團成立於2000年，從事電影拍攝、插畫創作、音樂製作及遊戲開發等各類藝術活動。社團成員主要來自人文科學學院，通常在所澤校區活動。目前的主要活動包括不定期出版合作雜誌、CD和錄音帶，以及舉辦“電影馬拉松”，即在24小時內完成劇本創作、拍攝和剪輯。我們出版的雜誌和CD會在Waseket、Sun-Cri和Comiket等活動中分發。社團成員之間都是好朋友，氣氛非常友善熱情。許多成員都精通動漫、漫畫和遊戲。作為玩具相機社團「lomotion」的姊妹社團，我們經常會聯合舉辦溫泉靜修等活動。,每天,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0382,3575,d494f12ff51e7a8d,創意圈禮物,文化與藝術,美術,"GIFT是一個以紙媒為載體，致力於以小說、插畫、詩歌、漫畫、攝影和評論等形式進行創作的社團。

/
/
/
/ 我們每年出版兩本社團雜誌《Sky Walk》。我們也會根據成員提出的主題創作合作小冊子，並舉辦社團範圍內的特別活動。這些小冊子會在所澤祭、早稻田祭等活動中分發和販售。我們也會參加Comiket和Sun-Cri等活動。

/
/
/
/ 我們也會舉辦各種有趣的活動，例如靜修、聖誕派對、烘焙派對和晚宴。

/
/
/
/ 非常歡迎從未接觸過創作活動的新手！何不隨時隨地，隨心所欲地進行創作呢？",不規則/所澤校區,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0383,3153,ebd401cd6b348626,將棋俱樂部,文化與藝術,其他文化,將棋俱樂部是一個熱愛將棋的人們聚集在一起享受棋藝的社團。我們的目標是在冬季舉行的「大座」錦標賽中奪冠。最近一次奪冠是在2013年。為了實現這個目標，我們定期在俱樂部活動室聚會，下棋、學習，力求提升棋藝。然而，並非所有成員都是高手。許多成員段位較低，或是在大學才開始接觸將棋的初學者。將棋俱樂部裡也有很多高手，因此許多成員都積極參與各項活動，從他們身上學到了很多，棋藝也得到了顯著提升。至於具體的活動安排，每天都有所不同。平日里，我們會在課間聚集在俱樂部活動室，和在場的任何人下棋。週六，我們會進行學習，並進行兩盤棋，先是每盤棋限時30分鐘，然後每步棋限時60秒，這是大學比賽中常見的規則。週日經常會有大學比賽，屆時整個將棋俱樂部都會參加。我們幾乎每天都有活動，但參與完全自願，所以每個人都可以根據自己的意願選擇參與方式。我們也會在長假期間舉辦為期一週的集訓。在此期間，每個人平均會下約30盤棋。集訓的目的是為了增進成員之間的友誼，並提升大家的將棋水準。我們偶爾也會與其他大學的將棋社團進行友誼賽。將棋社是一個以享受將棋樂趣為宗旨的社團，所以無論棋藝水平如何，所有對將棋感興趣的人都會聚集在這裡。如果您對將棋感興趣，歡迎隨時來我們的社團活動室參觀。,每日/按需/學生會大樓俱樂部房間,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0384,3151,f24e50961c9eff16,茶道學習小組,文化與藝術,其他文化,茶道作為日本文化的象徵，或許對您來說有些遙遠，對吧？茶道研究社（俗稱「茶研」）的成員大多是初學者，我們會循序漸進地學習如何使用茶具，讓即使是初次接觸茶道的人也能輕鬆上手！平日的課程由學生互相教授，週六的課程則由表千家和里千家的老師親自授課。除了常規課程，我們的活動還包括豐富的夏令營（包含各種課程和活動）、向來賓展示學習成果的茶道表演、手工製作日式點心和茶碗等研究活動，以及受邀參加其他大學茶道表演等校外活動。平日的課程始終對公眾開放，如果您對我們的活動即使只有一點點興趣，都歡迎您來學生會大樓的茶室參觀！,每週工作日兩次（日期不定），每週六一次 / 12:10-18:00 / 不定時 / 神樂坂清瀨學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0385,3150,1e7d61d728a6d196,去俱樂部,文化與藝術,其他文化,早稻田圍棋俱樂部每週三、五下午6點至9點在新宿圍棋中心舉行練習。練習氣氛活躍，不僅吸引了早稻田在校學生，也吸引了其他大學的學生、校友和研究生。即使沒有練習，您也可以在學生會大樓的俱樂部活動室下棋。早稻田圍棋俱樂部不僅僅是一個圍棋愛好者聚集的地方！我們提供豐富多彩的活動，無論您的棋藝水平如何，都能找到樂趣！我們參加每年舉辦兩次的關東聯賽，派出代表隊參加普通組的比賽；同時，我們也參加與關東聯賽同期舉行的B聯賽（友誼賽），組成多支隊伍參賽。此外，我們還舉辦許多其他活動，包括每年兩次的集訓和新會員歡迎會。加入我們的一大亮點是，您可以透過比賽和活動，與其他大學的圍棋俱樂部成員建立更緊密的聯繫。我們歡迎經驗豐富的棋手，也熱烈歡迎初學者加入！我們的資深會員會熱情地指導您，歡迎您來體驗我們的活動！我們期待您的光臨！,每週三、五 / 18:00-21:00 / 新宿GO中心,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0386,3152,615802b325e858fe,歌留多俱樂部,文化與藝術,其他文化,我們是一個競技歌牌社團，歌牌這項運動去年因漫畫、動畫和真人電影《花牌情緣》的熱門而人氣飆升！我們通常每週進行四次比賽形式的練習，場地設在早稻田大學學生會大樓的日式房間或校外社區活動中心。長假期間，我們也會舉辦訓練營和聚會等趣味活動。無論您是經驗豐富的玩家，還是熟悉《百人一首》的新手，我們都歡迎您的加入！我們的前輩會耐心指導您，從如何記憶《百人一首》到歌牌規則，無所不包。我們許多成員都是大學時期的初學者，但他們每天與經驗豐富的玩家一起練習，如今已成長為實力強勁的選手，並多次贏得比賽！歌牌雖然目前玩家人數不多，但它是一項博大精深、趣味盎然的運動，任何人都能從中找到樂趣！如果您就算只有一點點興趣，都歡迎您來觀摩我們的練習！,每週二、週四至週六 / 13:00-18:00 或 17:30-21:30 / 學生會大樓或社區活動中心,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0387,3046,4f7853a5919b62d2,早稻田精神振興協會,文化與藝術,其他文化,"身著校服、頭戴學士帽、腳蹬高筒木屐，腰間繫著毛巾，這群現代版的「班卡拉」（bankara，一種武術表演團體）昂首闊步地走遍日本各地。這裡是男子道場。

/
/
/
/ 早稻田精神振奮協會是早稻田大學官方認可的社團，旨在透過各種活動促進個人成長。早稻田精神振奮協會的活動大致分為三個面向：

/
/
/
/ 第一，「組織本莊早稻田100公里健行活動」；第二，「透過夏令營活動將活動範圍擴展到日本各地」；第三，「策劃並參與各種活動」。本莊早稻田100公里健行活動，俗稱“百公里健行”，於2023年慶祝了60週年紀念。如今，這項活動已發展成為一項大型賽事，數百名參與者身著各式服裝，從埼玉縣的本莊早稻田出發，全程步行兩天，最終抵達大熊禮堂。早稻田武士會的夏令營是一項為期10晚11天的日本全國旅行，僅限男性參加（被暱稱為“早稻田武士”），成員們在旅途中加深友誼，並與當地居民互動。每位成員背負30碗米飯，每天每人100日圓的伙食預算，在炎炎夏日下不知疲倦地跋涉。活動內容豐富多彩，包括在青木原森林舉辦的聖誕派對，這場派對專為單身成員而設。此外，他們也積極參與早稻田祭和運動會。

/

/

/
我們歡迎所有來訪者，也歡迎所有離開者。來吧，加入早稻田大家庭！

/

/

來吧，早稻田精神小妖會！",學生會大樓E719 / 大隈禮堂,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0388,3538,7cf12931965bf4a0,早稻田大學理工學將棋協會,文化與藝術,其他文化,圍棋社提供多種棋類遊戲，包括圍棋、將棋、麻將和紙牌遊戲。規則簡單易學，氣氛友善輕鬆。圍棋社是您暢玩各種遊戲的理想場所。它是理工學院正式認可的社團，社團活動室位於學生會大樓9樓。同時，它也是一個歷史悠久的社團，今年正值成立50週年。如果您喜歡益智遊戲，歡迎前來體驗！,每日/按需/學生會大樓 E936,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0389,3359,e55d28a429c6c68a,咖啡研究協會,文化與藝術,其他文化,"咖啡研究俱樂部擁有超過50年的歷史。任何熱愛咖啡或咖啡館的人，甚至只是略感興趣，都歡迎加入！即使您不喝咖啡或不是專家，也完全沒問題。

/
/
/ 每週六下午，我們會提前規劃並「研究」各種活動。具體來說，我們會比較不同產地的咖啡豆，舉辦手沖咖啡工作坊，有時甚至會練習用義式咖啡機製作拿鐵。週一和週三下午，我們會一邊享用咖啡，一邊完成作業和聊天。

/
/
/ 此外，我們還有各種有趣的活動，包括咖啡館遊行、拉花工作坊、咖啡靜修和參與各種活動！我們的咖啡館巡遊活動一定能幫助您結識新的咖啡館朋友！在11月的早稻田節期間，我們計劃製作原創拼配咖啡，練習手沖咖啡，並開發原創飲品。

/
/
/
/ 無論您是咖啡愛好者還是普通人，都歡迎加入咖啡研究俱樂部！一群形形色色的「Kohiken居民」恭候您的光臨！

/
/
//咖啡愛好者們！來我們這裡享用咖啡吧。",每週一、三、六下午 3 點至 6 點，學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0390,3047,40078ee74664240d,早稻田慶應比賽支援協會,文化與藝術,其他文化,我們是早稻田-慶應比賽支援協會，一個致力於支援久負盛名的早稻田-慶應棒球比賽的社團。比賽當天，我們會引導觀眾並清理神宮球場周圍的區域。賽前賽後，我們會認真看待各項活動，但平常我們會在社團活動室放鬆休息。比賽當天，您可以在完成工作後觀看比賽。在神宮球場高唱校歌《金碧之空》，一定會成為您終生難忘的回憶！我們的成員不僅包括棒球愛好者，還包括熱愛早稻田大學的人，以及因為前輩們的熱情而加入的成員，所以即使您對運動不感興趣也沒關係！我們也會與其他社團互動交流，互相幫忙。我們與其他社團關係友好，甚至有些成員本身也是其他社團的成員。我們每年春秋兩季都會與慶應大學舉辦交流活動，讓您有機會認識來自不同大學的朋友！我們期待您的加入！,神宮體育場/學生會大樓7樓E704室,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0391,3352,3f29864eccfe10f8,Table Talk RPG Circle Kenkondo,文化與藝術,其他文化,桌上角色扮演遊戲（TRPG）是一種模擬遊戲，多人圍坐在桌旁，扮演故事中的角色，透過對話推進劇情（例如在影片分享網站上廣為流傳的《克蘇魯的呼喚》TRPG）。遊戲基於一本包含故事世界觀和遊戲特定數據的規則手冊，由一名被稱為「遊戲主持人（GM）」的玩家和3到5名扮演角色的玩家共同協作，達成最終目標（例如解開謎團或擊敗敵人）。作為一款遊戲，GM會提供一定程度的場景引導，擲骰子也會帶來一定的運氣成分，但玩家可以完全自主地採取行動和說出台詞。玩家可以用精彩的台詞給人留下深刻印象，用滑稽的表演逗樂大家，或者對場景進行細緻的描述，在與其他玩家合作的同時，充分展現各自的優勢，使故事更加生動有趣。換句話說，玩家不僅是即興戲劇中的演員，也是編劇和觀眾——TRPG 的多元樂趣正是其魅力所在。我們通常每月一次，在周日聚會，一起享受 TRPG 的樂趣。在戰鬥遊戲中，當你克服重重難關，最終取得勝利；或者在解謎遊戲中，當你意外發現解謎方法，迎來感人的結局時，每個人都會充滿成就感，覺得自己「創造了一個精彩的故事」。我們非常歡迎新手加入，快來一起玩吧！,每月一次 / 週日 / 上午 10:30 - 下午 6:00 / Discord,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
